Kod;Wiek;Rok;Wartosc;Jednostka miary;Płeć
5160000000;80-84;2012;22443;osoba;ogółem
5160000000;80-84;2013;22939;osoba;ogółem
5160000000;80-84;2014;23527;osoba;ogółem
5160000000;80-84;2015;24170;osoba;ogółem
5160000000;80-84;2010;6309;osoba;mężczyźni
5160000000;80-84;2011;6922;osoba;mężczyźni
5160000000;80-84;2012;7367;osoba;mężczyźni
5160000000;80-84;2013;7693;osoba;mężczyźni
5160000000;80-84;2014;7989;osoba;mężczyźni
5160000000;80-84;2015;8264;osoba;mężczyźni
5160000000;80-84;2010;14217;osoba;kobiety
5160000000;80-84;2011;14616;osoba;kobiety
5160000000;80-84;2012;15076;osoba;kobiety
5160000000;80-84;2013;15246;osoba;kobiety
5160000000;80-84;2014;15538;osoba;kobiety
5160000000;80-84;2015;15906;osoba;kobiety
5160000000;85 i więcej;2010;12071;osoba;ogółem
5160000000;85 i więcej;2011;13048;osoba;ogółem
5160000000;85 i więcej;2012;13968;osoba;ogółem
5160000000;85 i więcej;2013;15105;osoba;ogółem
5160000000;85 i więcej;2014;16313;osoba;ogółem
5160000000;85 i więcej;2015;17426;osoba;ogółem
5160000000;85 i więcej;2010;2801;osoba;mężczyźni
5160000000;85 i więcej;2011;3003;osoba;mężczyźni
5160000000;85 i więcej;2012;3324;osoba;mężczyźni
5160000000;85 i więcej;2013;3712;osoba;mężczyźni
5160000000;85 i więcej;2014;4131;osoba;mężczyźni
5160000000;85 i więcej;2015;4577;osoba;mężczyźni
5160000000;85 i więcej;2010;9270;osoba;kobiety
5160000000;85 i więcej;2011;10045;osoba;kobiety
5160000000;85 i więcej;2012;10644;osoba;kobiety
5160000000;85 i więcej;2013;11393;osoba;kobiety
5160000000;85 i więcej;2014;12182;osoba;kobiety
5160000000;85 i więcej;2015;12849;osoba;kobiety
5160000000;0-14;2010;;osoba;ogółem
5160000000;0-14;2011;;osoba;ogółem
5160000000;0-14;2012;;osoba;ogółem
5160000000;0-14;2013;133124;osoba;ogółem
5160000000;0-14;2014;131990;osoba;ogółem
5160000000;0-14;2015;130859;osoba;ogółem
5160000000;0-14;2010;;osoba;mężczyźni
5160000000;0-14;2011;;osoba;mężczyźni
5160000000;0-14;2012;;osoba;mężczyźni
5160000000;0-14;2013;68534;osoba;mężczyźni
5160000000;0-14;2014;67918;osoba;mężczyźni
5160000000;0-14;2015;67448;osoba;mężczyźni
5160000000;0-14;2010;;osoba;kobiety
5160000000;0-14;2011;;osoba;kobiety
5160000000;0-14;2012;;osoba;kobiety
5160000000;0-14;2013;64590;osoba;kobiety
5160000000;0-14;2014;64072;osoba;kobiety
5160000000;0-14;2015;63411;osoba;kobiety
6040000000;ogółem;2010;2098711;osoba;ogółem
6040000000;ogółem;2011;2098370;osoba;ogółem
6040000000;ogółem;2012;2096404;osoba;ogółem
6040000000;ogółem;2013;2092564;osoba;ogółem
6040000000;ogółem;2014;2089992;osoba;ogółem
6040000000;ogółem;2015;2086210;osoba;ogółem
6040000000;ogółem;2010;1017215;osoba;mężczyźni
6040000000;ogółem;2011;1017093;osoba;mężczyźni
6040000000;ogółem;2012;1016161;osoba;mężczyźni
6040000000;ogółem;2013;1014225;osoba;mężczyźni
6040000000;ogółem;2014;1012878;osoba;mężczyźni
6040000000;ogółem;2015;1010973;osoba;mężczyźni
6040000000;ogółem;2010;1081496;osoba;kobiety
6040000000;ogółem;2011;1081277;osoba;kobiety
6040000000;ogółem;2012;1080243;osoba;kobiety
6040000000;ogółem;2013;1078339;osoba;kobiety
6040000000;ogółem;2014;1077114;osoba;kobiety
6040000000;ogółem;2015;1075237;osoba;kobiety
6040000000;0-4;2010;114745;osoba;ogółem
6040000000;0-4;2011;114177;osoba;ogółem
6040000000;0-4;2012;112181;osoba;ogółem
6040000000;0-4;2013;107755;osoba;ogółem
6040000000;0-4;2014;103459;osoba;ogółem
6040000000;0-4;2015;100151;osoba;ogółem
6040000000;0-4;2010;58692;osoba;mężczyźni
6040000000;0-4;2011;58498;osoba;mężczyźni
6040000000;0-4;2012;57563;osoba;mężczyźni
6040000000;0-4;2013;55396;osoba;mężczyźni
6040000000;0-4;2014;53397;osoba;mężczyźni
6040000000;0-4;2015;51681;osoba;mężczyźni
6040000000;0-4;2010;56053;osoba;kobiety
6040000000;0-4;2011;55679;osoba;kobiety
6040000000;0-4;2012;54618;osoba;kobiety
6040000000;0-4;2013;52359;osoba;kobiety
6040000000;0-4;2014;50062;osoba;kobiety
6040000000;0-4;2015;48470;osoba;kobiety
6040000000;05.wrz;2010;100443;osoba;ogółem
6040000000;05.wrz;2011;101060;osoba;ogółem
6040000000;05.wrz;2012;103740;osoba;ogółem
6040000000;05.wrz;2013;107929;osoba;ogółem
6040000000;05.wrz;2014;112120;osoba;ogółem
6040000000;05.wrz;2015;114076;osoba;ogółem
6040000000;05.wrz;2010;51646;osoba;mężczyźni
6040000000;05.wrz;2011;51825;osoba;mężczyźni
6040000000;05.wrz;2012;53174;osoba;mężczyźni
6040000000;05.wrz;2013;55209;osoba;mężczyźni
6040000000;05.wrz;2014;57294;osoba;mężczyźni
6040000000;05.wrz;2015;58354;osoba;mężczyźni
6040000000;05.wrz;2010;48797;osoba;kobiety
6040000000;05.wrz;2011;49235;osoba;kobiety
6040000000;05.wrz;2012;50566;osoba;kobiety
6040000000;05.wrz;2013;52720;osoba;kobiety
6040000000;05.wrz;2014;54826;osoba;kobiety
6040000000;05.wrz;2015;55722;osoba;kobiety
6040000000;pa�.14;2010;112092;osoba;ogółem
6040000000;pa�.14;2011;108395;osoba;ogółem
6040000000;pa�.14;2012;105008;osoba;ogółem
6040000000;pa�.14;2013;102609;osoba;ogółem
6040000000;pa�.14;2014;100770;osoba;ogółem
6040000000;pa�.14;2015;99974;osoba;ogółem
6040000000;pa�.14;2010;57523;osoba;mężczyźni
6040000000;pa�.14;2011;55695;osoba;mężczyźni
6040000000;pa�.14;2012;53979;osoba;mężczyźni
6040000000;pa�.14;2013;52704;osoba;mężczyźni
6040000000;pa�.14;2014;51707;osoba;mężczyźni
6040000000;pa�.14;2015;51356;osoba;mężczyźni
6040000000;pa�.14;2010;54569;osoba;kobiety
6040000000;pa�.14;2011;52700;osoba;kobiety
6040000000;pa�.14;2012;51029;osoba;kobiety
6040000000;pa�.14;2013;49905;osoba;kobiety
6040000000;pa�.14;2014;49063;osoba;kobiety
6040000000;pa�.14;2015;48618;osoba;kobiety
6040000000;15-19;2010;137570;osoba;ogółem
6040000000;15-19;2011;132035;osoba;ogółem
6040000000;15-19;2012;126732;osoba;ogółem
6040000000;15-19;2013;121009;osoba;ogółem
6040000000;15-19;2014;116115;osoba;ogółem
6040000000;15-19;2015;112193;osoba;ogółem
6040000000;15-19;2010;69803;osoba;mężczyźni
6040000000;15-19;2011;67258;osoba;mężczyźni
6040000000;15-19;2012;64526;osoba;mężczyźni
6040000000;15-19;2013;61936;osoba;mężczyźni
6040000000;15-19;2014;59452;osoba;mężczyźni
6040000000;15-19;2015;57553;osoba;mężczyźni
6040000000;15-19;2010;67767;osoba;kobiety
6040000000;15-19;2011;64777;osoba;kobiety
6040000000;15-19;2012;62206;osoba;kobiety
6040000000;15-19;2013;59073;osoba;kobiety
6040000000;15-19;2014;56663;osoba;kobiety
6040000000;15-19;2015;54640;osoba;kobiety
6040000000;20-24;2010;156574;osoba;ogółem
6040000000;20-24;2011;153114;osoba;ogółem
6040000000;20-24;2012;149329;osoba;ogółem
6040000000;20-24;2013;145563;osoba;ogółem
6040000000;20-24;2014;141853;osoba;ogółem
6040000000;20-24;2015;136140;osoba;ogółem
6040000000;20-24;2010;79375;osoba;mężczyźni
6040000000;20-24;2011;77370;osoba;mężczyźni
6040000000;20-24;2012;75751;osoba;mężczyźni
6040000000;20-24;2013;73710;osoba;mężczyźni
6040000000;20-24;2014;71851;osoba;mężczyźni
6040000000;20-24;2015;68978;osoba;mężczyźni
6040000000;20-24;2010;77199;osoba;kobiety
6040000000;20-24;2011;75744;osoba;kobiety
6040000000;20-24;2012;73578;osoba;kobiety
6040000000;20-24;2013;71853;osoba;kobiety
6040000000;20-24;2014;70002;osoba;kobiety
6040000000;20-24;2015;67162;osoba;kobiety
6040000000;25-29;2010;178110;osoba;ogółem
6040000000;25-29;2011;176348;osoba;ogółem
6040000000;25-29;2012;171548;osoba;ogółem
6040000000;25-29;2013;164614;osoba;ogółem
6040000000;25-29;2014;158304;osoba;ogółem
6040000000;25-29;2015;153445;osoba;ogółem
6040000000;25-29;2010;90893;osoba;mężczyźni
6040000000;25-29;2011;90040;osoba;mężczyźni
6040000000;25-29;2012;87330;osoba;mężczyźni
6040000000;25-29;2013;83921;osoba;mężczyźni
6040000000;25-29;2014;80754;osoba;mężczyźni
6040000000;25-29;2015;78128;osoba;mężczyźni
6040000000;25-29;2010;87217;osoba;kobiety
6040000000;25-29;2011;86308;osoba;kobiety
6040000000;25-29;2012;84218;osoba;kobiety
6040000000;25-29;2013;80693;osoba;kobiety
6040000000;25-29;2014;77550;osoba;kobiety
6040000000;25-29;2015;75317;osoba;kobiety
6040000000;30-34;2010;167047;osoba;ogółem
6040000000;30-34;2011;166860;osoba;ogółem
6040000000;30-34;2012;169409;osoba;ogółem
6040000000;30-34;2013;172655;osoba;ogółem
6040000000;30-34;2014;173878;osoba;ogółem
6040000000;30-34;2015;173767;osoba;ogółem
6040000000;30-34;2010;85004;osoba;mężczyźni
6040000000;30-34;2011;85045;osoba;mężczyźni
6040000000;30-34;2012;86458;osoba;mężczyźni
6040000000;30-34;2013;88057;osoba;mężczyźni
6040000000;30-34;2014;88581;osoba;mężczyźni
6040000000;30-34;2015;88648;osoba;mężczyźni
6040000000;30-34;2010;82043;osoba;kobiety
6040000000;30-34;2011;81815;osoba;kobiety
6040000000;30-34;2012;82951;osoba;kobiety
6040000000;30-34;2013;84598;osoba;kobiety
6040000000;30-34;2014;85297;osoba;kobiety
6040000000;30-34;2015;85119;osoba;kobiety
6040000000;35-39;2010;150384;osoba;ogółem
6040000000;35-39;2011;155544;osoba;ogółem
6040000000;35-39;2012;158539;osoba;ogółem
6040000000;35-39;2013;160545;osoba;ogółem
6040000000;35-39;2014;162956;osoba;ogółem
6040000000;35-39;2015;164380;osoba;ogółem
6040000000;35-39;2010;76062;osoba;mężczyźni
6040000000;35-39;2011;78833;osoba;mężczyźni
6040000000;35-39;2012;80372;osoba;mężczyźni
6040000000;35-39;2013;81382;osoba;mężczyźni
6040000000;35-39;2014;82750;osoba;mężczyźni
6040000000;35-39;2015;83416;osoba;mężczyźni
6040000000;35-39;2010;74322;osoba;kobiety
6040000000;35-39;2011;76711;osoba;kobiety
6040000000;35-39;2012;78167;osoba;kobiety
6040000000;35-39;2013;79163;osoba;kobiety
6040000000;35-39;2014;80206;osoba;kobiety
6040000000;35-39;2015;80964;osoba;kobiety
6040000000;40-44;2010;129920;osoba;ogółem
6040000000;40-44;2011;132284;osoba;ogółem
6040000000;40-44;2012;135378;osoba;ogółem
6040000000;40-44;2013;139475;osoba;ogółem
6040000000;40-44;2014;143542;osoba;ogółem
6040000000;40-44;2015;148184;osoba;ogółem
6040000000;40-44;2010;65083;osoba;mężczyźni
6040000000;40-44;2011;66172;osoba;mężczyźni
6040000000;40-44;2012;67908;osoba;mężczyźni
6040000000;40-44;2013;70090;osoba;mężczyźni
6040000000;40-44;2014;72345;osoba;mężczyźni
6040000000;40-44;2015;74671;osoba;mężczyźni
6040000000;40-44;2010;64837;osoba;kobiety
6040000000;40-44;2011;66112;osoba;kobiety
6040000000;40-44;2012;67470;osoba;kobiety
6040000000;40-44;2013;69385;osoba;kobiety
6040000000;40-44;2014;71197;osoba;kobiety
6040000000;40-44;2015;73513;osoba;kobiety
6040000000;45-49;2010;135425;osoba;ogółem
6040000000;45-49;2011;131749;osoba;ogółem
6040000000;45-49;2012;129115;osoba;ogółem
6040000000;45-49;2013;127363;osoba;ogółem
6040000000;45-49;2014;126803;osoba;ogółem
6040000000;45-49;2015;127609;osoba;ogółem
6040000000;45-49;2010;67328;osoba;mężczyźni
6040000000;45-49;2011;65502;osoba;mężczyźni
6040000000;45-49;2012;64041;osoba;mężczyźni
6040000000;45-49;2013;63333;osoba;mężczyźni
6040000000;45-49;2014;62934;osoba;mężczyźni
6040000000;45-49;2015;63542;osoba;mężczyźni
6040000000;45-49;2010;68097;osoba;kobiety
6040000000;45-49;2011;66247;osoba;kobiety
6040000000;45-49;2012;65074;osoba;kobiety
6040000000;45-49;2013;64030;osoba;kobiety
6040000000;45-49;2014;63869;osoba;kobiety
6040000000;45-49;2015;64067;osoba;kobiety
6040000000;50-54;2010;163494;osoba;ogółem
6040000000;50-54;2011;157396;osoba;ogółem
6040000000;50-54;2012;150029;osoba;ogółem
6040000000;50-54;2013;142891;osoba;ogółem
6040000000;50-54;2014;136638;osoba;ogółem
6040000000;50-54;2015;132094;osoba;ogółem
6040000000;50-54;2010;80187;osoba;mężczyźni
6040000000;50-54;2011;77219;osoba;mężczyźni
6040000000;50-54;2012;73741;osoba;mężczyźni
6040000000;50-54;2013;70173;osoba;mężczyźni
6040000000;50-54;2014;67196;osoba;mężczyźni
6040000000;50-54;2015;65098;osoba;mężczyźni
6040000000;50-54;2010;83307;osoba;kobiety
6040000000;50-54;2011;80177;osoba;kobiety
6040000000;50-54;2012;76288;osoba;kobiety
6040000000;50-54;2013;72718;osoba;kobiety
6040000000;50-54;2014;69442;osoba;kobiety
6040000000;50-54;2015;66996;osoba;kobiety
6040000000;55-59;2010;156917;osoba;ogółem
6040000000;55-59;2011;158892;osoba;ogółem
6040000000;55-59;2012;161193;osoba;ogółem
6040000000;55-59;2013;162210;osoba;ogółem
6040000000;55-59;2014;161319;osoba;ogółem
6040000000;55-59;2015;157019;osoba;ogółem
6040000000;55-59;2010;75144;osoba;mężczyźni
6040000000;55-59;2011;76463;osoba;mężczyźni
6040000000;55-59;2012;77756;osoba;mężczyźni
6040000000;55-59;2013;78350;osoba;mężczyźni
6040000000;55-59;2014;78008;osoba;mężczyźni
6040000000;55-59;2015;75742;osoba;mężczyźni
6040000000;55-59;2010;81773;osoba;kobiety
6040000000;55-59;2011;82429;osoba;kobiety
6040000000;55-59;2012;83437;osoba;kobiety
6040000000;55-59;2013;83860;osoba;kobiety
6040000000;55-59;2014;83311;osoba;kobiety
6040000000;55-59;2015;81277;osoba;kobiety
6040000000;60-64;2010;132728;osoba;ogółem
6040000000;60-64;2011;137274;osoba;ogółem
6040000000;60-64;2012;141115;osoba;ogółem
6040000000;60-64;2013;143551;osoba;ogółem
6040000000;60-64;2014;145186;osoba;ogółem
6040000000;60-64;2015;147474;osoba;ogółem
6040000000;60-64;2010;60963;osoba;mężczyźni
6040000000;60-64;2011;63197;osoba;mężczyźni
6040000000;60-64;2012;65123;osoba;mężczyźni
6040000000;60-64;2013;66484;osoba;mężczyźni
6040000000;60-64;2014;67375;osoba;mężczyźni
6040000000;60-64;2015;68884;osoba;mężczyźni
6040000000;60-64;2010;71765;osoba;kobiety
6040000000;60-64;2011;74077;osoba;kobiety
6040000000;60-64;2012;75992;osoba;kobiety
6040000000;60-64;2013;77067;osoba;kobiety
6040000000;60-64;2014;77811;osoba;kobiety
6040000000;60-64;2015;78590;osoba;kobiety
6040000000;65-69;2010;70943;osoba;ogółem
6040000000;65-69;2011;78486;osoba;ogółem
6040000000;65-69;2012;86828;osoba;ogółem
6040000000;65-69;2013;97124;osoba;ogółem
6040000000;65-69;2014;109144;osoba;ogółem
6040000000;65-69;2015;121495;osoba;ogółem
6040000000;65-69;2010;31061;osoba;mężczyźni
6040000000;65-69;2011;34489;osoba;mężczyźni
6040000000;65-69;2012;38236;osoba;mężczyźni
6040000000;65-69;2013;42849;osoba;mężczyźni
6040000000;65-69;2014;48409;osoba;mężczyźni
6040000000;65-69;2015;53784;osoba;mężczyźni
6040000000;65-69;2010;39882;osoba;kobiety
6040000000;65-69;2011;43997;osoba;kobiety
6040000000;65-69;2012;48592;osoba;kobiety
6040000000;65-69;2013;54275;osoba;kobiety
6040000000;65-69;2014;60735;osoba;kobiety
6040000000;65-69;2015;67711;osoba;kobiety
6040000000;70 i więcej;2010;192319;osoba;ogółem
6040000000;70 i więcej;2011;194756;osoba;ogółem
6040000000;70 i więcej;2012;196260;osoba;ogółem
6040000000;70 i więcej;2013;197271;osoba;ogółem
6040000000;70 i więcej;2014;197905;osoba;ogółem
6040000000;70 i więcej;2015;198209;osoba;ogółem
6040000000;70 i więcej;2010;68451;osoba;mężczyźni
6040000000;70 i więcej;2011;69487;osoba;mężczyźni
6040000000;70 i więcej;2012;70203;osoba;mężczyźni
6040000000;70 i więcej;2013;70631;osoba;mężczyźni
6040000000;70 i więcej;2014;70825;osoba;mężczyźni
6040000000;70 i więcej;2015;71138;osoba;mężczyźni
6040000000;70 i więcej;2010;123868;osoba;kobiety
6040000000;70 i więcej;2011;125269;osoba;kobiety
6040000000;70 i więcej;2012;126057;osoba;kobiety
6040000000;70 i więcej;2013;126640;osoba;kobiety
6040000000;70 i więcej;2014;127080;osoba;kobiety
6040000000;70 i więcej;2015;127071;osoba;kobiety
6040000000;70-74;2010;68601;osoba;ogółem
6040000000;70-74;2011;68026;osoba;ogółem
6040000000;70-74;2012;66891;osoba;ogółem
6040000000;70-74;2013;65459;osoba;ogółem
6040000000;70-74;2014;63822;osoba;ogółem
6040000000;70-74;2015;62472;osoba;ogółem
6040000000;70-74;2010;27780;osoba;mężczyźni
6040000000;70-74;2011;27662;osoba;mężczyźni
6040000000;70-74;2012;27297;osoba;mężczyźni
6040000000;70-74;2013;26822;osoba;mężczyźni
6040000000;70-74;2014;26276;osoba;mężczyźni
6040000000;70-74;2015;25909;osoba;mężczyźni
6040000000;70-74;2010;40821;osoba;kobiety
6040000000;70-74;2011;40364;osoba;kobiety
6040000000;70-74;2012;39594;osoba;kobiety
6040000000;70-74;2013;38637;osoba;kobiety
6040000000;70-74;2014;37546;osoba;kobiety
6040000000;70-74;2015;36563;osoba;kobiety
6040000000;75-79;2010;57796;osoba;ogółem
6040000000;75-79;2011;57658;osoba;ogółem
6040000000;75-79;2012;57819;osoba;ogółem
6040000000;75-79;2013;57941;osoba;ogółem
6040000000;75-79;2014;57898;osoba;ogółem
6040000000;75-79;2015;57190;osoba;ogółem
6040000000;75-79;2010;21400;osoba;mężczyźni
6040000000;75-79;2011;21439;osoba;mężczyźni
6040000000;75-79;2012;21650;osoba;mężczyźni
6040000000;75-79;2013;21639;osoba;mężczyźni
6040000000;75-79;2014;21609;osoba;mężczyźni
6040000000;75-79;2015;21417;osoba;mężczyźni
6040000000;75-79;2010;36396;osoba;kobiety
6040000000;75-79;2011;36219;osoba;kobiety
6040000000;75-79;2012;36169;osoba;kobiety
6040000000;75-79;2013;36302;osoba;kobiety
6040000000;75-79;2014;36289;osoba;kobiety
6040000000;75-79;2015;35773;osoba;kobiety
6040000000;80-84;2010;39730;osoba;ogółem
6040000000;80-84;2011;41150;osoba;ogółem
6040000000;80-84;2012;42114;osoba;ogółem
6040000000;80-84;2013;42770;osoba;ogółem
6040000000;80-84;2014;43070;osoba;ogółem
6040000000;80-84;2015;43393;osoba;ogółem
6040000000;80-84;2010;12756;osoba;mężczyźni
6040000000;80-84;2011;13447;osoba;mężczyźni
6040000000;80-84;2012;13861;osoba;mężczyźni
6040000000;80-84;2013;14191;osoba;mężczyźni
6040000000;80-84;2014;14334;osoba;mężczyźni
6040000000;80-84;2015;14519;osoba;mężczyźni
6040000000;80-84;2010;26974;osoba;kobiety
6040000000;80-84;2011;27703;osoba;kobiety
6040000000;80-84;2012;28253;osoba;kobiety
6040000000;80-84;2013;28579;osoba;kobiety
6040000000;80-84;2014;28736;osoba;kobiety
6040000000;80-84;2015;28874;osoba;kobiety
6040000000;85 i więcej;2010;26192;osoba;ogółem
6040000000;85 i więcej;2011;27922;osoba;ogółem
6040000000;85 i więcej;2012;29436;osoba;ogółem
6040000000;85 i więcej;2013;31101;osoba;ogółem
6040000000;85 i więcej;2014;33115;osoba;ogółem
6040000000;85 i więcej;2015;35154;osoba;ogółem
6040000000;85 i więcej;2010;6515;osoba;mężczyźni
6040000000;85 i więcej;2011;6939;osoba;mężczyźni
6040000000;85 i więcej;2012;7395;osoba;mężczyźni
6040000000;85 i więcej;2013;7979;osoba;mężczyźni
6040000000;85 i więcej;2014;8606;osoba;mężczyźni
6040000000;85 i więcej;2015;9293;osoba;mężczyźni
6040000000;85 i więcej;2010;19677;osoba;kobiety
6040000000;85 i więcej;2011;20983;osoba;kobiety
6040000000;85 i więcej;2012;22041;osoba;kobiety
6040000000;85 i więcej;2013;23122;osoba;kobiety
6040000000;85 i więcej;2014;24509;osoba;kobiety
6040000000;85 i więcej;2015;25861;osoba;kobiety
6040000000;0-14;2010;;osoba;ogółem
6040000000;0-14;2011;;osoba;ogółem
6040000000;0-14;2012;;osoba;ogółem
6040000000;0-14;2013;318293;osoba;ogółem
6040000000;0-14;2014;316349;osoba;ogółem
6040000000;0-14;2015;314201;osoba;ogółem
6040000000;0-14;2010;;osoba;mężczyźni
6040000000;0-14;2011;;osoba;mężczyźni
6040000000;0-14;2012;;osoba;mężczyźni
6040000000;0-14;2013;163309;osoba;mężczyźni
6040000000;0-14;2014;162398;osoba;mężczyźni
6040000000;0-14;2015;161391;osoba;mężczyźni
6040000000;0-14;2010;;osoba;kobiety
6040000000;0-14;2011;;osoba;kobiety
6040000000;0-14;2012;;osoba;kobiety
6040000000;0-14;2013;154984;osoba;kobiety
6040000000;0-14;2014;153951;osoba;kobiety
6040000000;0-14;2015;152810;osoba;kobiety
6220000000;ogółem;2010;2275494;osoba;ogółem
6220000000;ogółem;2011;2283500;osoba;ogółem
6220000000;ogółem;2012;2290070;osoba;ogółem
6220000000;ogółem;2013;2295811;osoba;ogółem
6220000000;ogółem;2014;2302077;osoba;ogółem
6220000000;ogółem;2015;2307710;osoba;ogółem
6220000000;ogółem;2010;1109721;osoba;mężczyźni
6220000000;ogółem;2011;1113536;osoba;mężczyźni
6220000000;ogółem;2012;1116576;osoba;mężczyźni
6220000000;ogółem;2013;1119390;osoba;mężczyźni
6220000000;ogółem;2014;1121987;osoba;mężczyźni
6220000000;ogółem;2015;1124377;osoba;mężczyźni
6220000000;ogółem;2010;1165773;osoba;kobiety
